1699626060,,,,,,2023-11-10T22:21:00.000+08:00
1699626120,,,,,,2023-11-10T22:22:00.000+08:00
1699626180,,,,,,2023-11-10T22:23:00.000+08:00
1699626240,,,,,,2023-11-10T22:24:00.000+08:00
1699626300,,,,,,2023-11-10T22:25:00.000+08:00
1699626360,,,,,,2023-11-10T22:26:00.000+08:00
1699626420,29.44,29.45,29.44,29.45,8,2023-11-10T22:27:00.000+08:00
1699626480,,,,,,2023-11-10T22:28:00.000+08:00
1699626540,29.44,29.44,29.44,29.44,2038,2023-11-10T22:29:00.000+08:00
1699626600,29.43,29.43,29.42,29.42,13,2023-11-10T22:30:00.000+08:00
1699626660,29.4,29.4,29.4,29.4,116,2023-11-10T22:31:00.000+08:00
1699626720,,,,,,2023-11-10T22:32:00.000+08:00
1699626780,,,,,,2023-11-10T22:33:00.000+08:00
1699626840,,,,,,2023-11-10T22:34:00.000+08:00
1699626900,,,,,,2023-11-10T22:35:00.000+08:00
1699626960,,,,,,2023-11-10T22:36:00.000+08:00
1699627020,29.42,29.42,29.42,29.42,1798,2023-11-10T22:37:00.000+08:00
1699627080,,,,,,2023-11-10T22:38:00.000+08:00
1699627140,,,,,,2023-11-10T22:39:00.000+08:00
1699627200,,,,,,2023-11-10T22:40:00.000+08:00
1699627260,29.45,29.45,29.45,29.45,2,2023-11-10T22:41:00.000+08:00
1699627320,,,,,,2023-11-10T22:42:00.000+08:00
1699627380,29.44,29.44,29.43,29.43,301,2023-11-10T22:43:00.000+08:00
1699627440,,,,,,2023-11-10T22:44:00.000+08:00
1699627500,,,,,,2023-11-10T22:45:00.000+08:00
1699627560,,,,,,2023-11-10T22:46:00.000+08:00
1699627620,,,,,,2023-11-10T22:47:00.000+08:00
1699627680,29.48,29.48,29.48,29.48,1100,2023-11-10T22:48:00.000+08:00
1699627740,,,,,,2023-11-10T22:49:00.000+08:00
1699627800,,,,,,2023-11-10T22:50:00.000+08:00
1699627860,,,,,,2023-11-10T22:51:00.000+08:00
1699627920,,,,,,2023-11-10T22:52:00.000+08:00
1699627980,29.48,29.49,29.48,29.49,553,2023-11-10T22:53:00.000+08:00
