1697439600,29.27,29.3,29.2,29.26,0,2023-10-16T15:00:00.000+08:00
1697439660,,,,,,2023-10-16T15:01:00.000+08:00
1697439720,29.2,29.25,29.2,29.25,9,2023-10-16T15:02:00.000+08:00
1697439780,29.25,29.25,29.24,29.24,12,2023-10-16T15:03:00.000+08:00
1697439840,29.24,29.25,29.24,29.25,6,2023-10-16T15:04:00.000+08:00
1697439900,29.25,29.25,29.24,29.24,27,2023-10-16T15:05:00.000+08:00
1697439960,29.23,29.23,29.2,29.23,134,2023-10-16T15:06:00.000+08:00
1697440020,,,,,,2023-10-16T15:07:00.000+08:00
1697440080,29.23,29.23,29.2,29.2,71,2023-10-16T15:08:00.000+08:00
1697440140,,,,,,2023-10-16T15:09:00.000+08:00
1697440200,29.19,29.19,29.19,29.19,344,2023-10-16T15:10:00.000+08:00
1697440260,29.19,29.19,29.19,29.19,15,2023-10-16T15:11:00.000+08:00
1697440320,,,,,,2023-10-16T15:12:00.000+08:00
1697440380,29.2,29.2,29.2,29.2,485,2023-10-16T15:13:00.000+08:00
1697440440,29.2,29.2,29.2,29.2,137,2023-10-16T15:14:00.000+08:00
1697440500,,,,,,2023-10-16T15:15:00.000+08:00
1697440560,,,,,,2023-10-16T15:16:00.000+08:00
1697440620,29.22,29.22,29.22,29.22,1,2023-10-16T15:17:00.000+08:00
1697440680,,,,,,2023-10-16T15:18:00.000+08:00
1697440740,29.22,29.22,29.22,29.22,8,2023-10-16T15:19:00.000+08:00
1697440800,29.21,29.21,29.21,29.21,1,2023-10-16T15:20:00.000+08:00
1697440860,29.21,29.21,29.21,29.21,2,2023-10-16T15:21:00.000+08:00
1697440920,29.18,29.18,29.18,29.18,508,2023-10-16T15:22:00.000+08:00
1697440980,29.18,29.19,29.18,29.19,2112,2023-10-16T15:23:00.000+08:00
1697441040,29.21,29.21,29.2078,29.2078,139,2023-10-16T15:24:00.000+08:00
1697441100,,,,,,2023-10-16T15:25:00.000+08:00
1697441160,,,,,,2023-10-16T15:26:00.000+08:00
1697441220,,,,,,2023-10-16T15:27:00.000+08:00
1697441280,,,,,,2023-10-16T15:28:00.000+08:00
1697441340,29.19,29.19,29.19,29.19,0,2023-10-16T15:29:00.000+08:00
1697441400,,,,,,2023-10-16T15:30:00.000+08:00
1697441460,29.2059,29.2059,29.2059,29.2059,82,2023-10-16T15:31:00.000+08:00
1697441520,,,,,,2023-10-16T15:32:00.000+08:00
1697441580,,,,,,2023-10-16T15:33:00.000+08:00
1697441640,,,,,,2023-10-16T15:34:00.000+08:00
1697441700,,,,,,2023-10-16T15:35:00.000+08:00
1697441760,,,,,,2023-10-16T15:36:00.000+08:00
1697441820,,,,,,2023-10-16T15:37:00.000+08:00
1697441880,,,,,,2023-10-16T15:38:00.000+08:00
1697441940,,,,,,2023-10-16T15:39:00.000+08:00
1697442000,,,,,,2023-10-16T15:40:00.000+08:00
1697442060,,,,,,2023-10-16T15:41:00.000+08:00
1697442120,,,,,,2023-10-16T15:42:00.000+08:00
1697442180,29.2,29.2,29.2,29.2,0,2023-10-16T15:43:00.000+08:00
1697442240,,,,,,2023-10-16T15:44:00.000+08:00
1697442300,,,,,,2023-10-16T15:45:00.000+08:00
1697442360,,,,,,2023-10-16T15:46:00.000+08:00
1697442420,29.2,29.2,29.2,29.2,0,2023-10-16T15:47:00.000+08:00
1697442480,,,,,,2023-10-16T15:48:00.000+08:00
1697442540,29.17,29.17,29.17,29.17,5491,2023-10-16T15:49:00.000+08:00
1697442600,,,,,,2023-10-16T15:50:00.000+08:00
1697442660,,,,,,2023-10-16T15:51:00.000+08:00
1697442720,,,,,,2023-10-16T15:52:00.000+08:00
1697442780,,,,,,2023-10-16T15:53:00.000+08:00
