1697445960,,,,,,2023-10-16T16:46:00.000+08:00
1697446020,,,,,,2023-10-16T16:47:00.000+08:00
1697446080,,,,,,2023-10-16T16:48:00.000+08:00
1697446140,,,,,,2023-10-16T16:49:00.000+08:00
1697446200,,,,,,2023-10-16T16:50:00.000+08:00
1697446260,81.84,81.84,81.84,81.84,257,2023-10-16T16:51:00.000+08:00
1697446320,,,,,,2023-10-16T16:52:00.000+08:00
1697446380,81.82,81.82,81.82,81.82,117,2023-10-16T16:53:00.000+08:00
1697446440,81.83,81.83,81.83,81.83,1,2023-10-16T16:54:00.000+08:00
1697446500,81.83,81.83,81.83,81.83,6,2023-10-16T16:55:00.000+08:00
1697446560,81.82,81.82,81.82,81.82,215,2023-10-16T16:56:00.000+08:00
1697446620,81.82,81.82,81.8,81.8,6,2023-10-16T16:57:00.000+08:00
1697446680,,,,,,2023-10-16T16:58:00.000+08:00
1697446740,,,,,,2023-10-16T16:59:00.000+08:00
1697446800,,,,,,2023-10-16T17:00:00.000+08:00
1697446860,81.8,81.8,81.79,81.79,130,2023-10-16T17:01:00.000+08:00
1697446920,81.77,81.77,81.77,81.77,65,2023-10-16T17:02:00.000+08:00
1697446980,,,,,,2023-10-16T17:03:00.000+08:00
1697447040,81.76,81.76,81.76,81.76,64,2023-10-16T17:04:00.000+08:00
1697447100,,,,,,2023-10-16T17:05:00.000+08:00
1697447160,81.8,81.8,81.8,81.8,1,2023-10-16T17:06:00.000+08:00
1697447220,,,,,,2023-10-16T17:07:00.000+08:00
1697447280,81.81,81.81,81.78,81.78,149,2023-10-16T17:08:00.000+08:00
1697447340,,,,,,2023-10-16T17:09:00.000+08:00
1697447400,,,,,,2023-10-16T17:10:00.000+08:00
1697447460,81.8,81.8,81.8,81.8,181,2023-10-16T17:11:00.000+08:00
1697447520,81.8,81.8,81.8,81.8,7,2023-10-16T17:12:00.000+08:00
1697447580,81.79,81.79,81.77,81.77,118,2023-10-16T17:13:00.000+08:00
1697447640,,,,,,2023-10-16T17:14:00.000+08:00
1697447700,,,,,,2023-10-16T17:15:00.000+08:00
1697447760,,,,,,2023-10-16T17:16:00.000+08:00
1697447820,81.84,81.84,81.82,81.84,298,2023-10-16T17:17:00.000+08:00
1697447880,,,,,,2023-10-16T17:18:00.000+08:00
1697447940,,,,,,2023-10-16T17:19:00.000+08:00
1697448000,81.82,81.82,81.82,81.82,3,2023-10-16T17:20:00.000+08:00
1697448060,,,,,,2023-10-16T17:21:00.000+08:00
1697448120,81.77,81.77,81.77,81.77,64,2023-10-16T17:22:00.000+08:00
1697448180,81.8,81.81,81.8,81.81,7029,2023-10-16T17:23:00.000+08:00
1697448240,81.8,81.8,81.8,81.8,3311,2023-10-16T17:24:00.000+08:00
1697448300,81.78,81.78,81.78,81.78,40,2023-10-16T17:25:00.000+08:00
1697448360,,,,,,2023-10-16T17:26:00.000+08:00
1697448420,,,,,,2023-10-16T17:27:00.000+08:00
1697448480,81.77,81.77,81.77,81.77,64,2023-10-16T17:28:00.000+08:00
1697448540,,,,,,2023-10-16T17:29:00.000+08:00
1697448600,,,,,,2023-10-16T17:30:00.000+08:00
1697448660,,,,,,2023-10-16T17:31:00.000+08:00
1697448720,81.78,81.78,81.78,81.78,64,2023-10-16T17:32:00.000+08:00
1697448780,81.79,81.79,81.79,81.79,12,2023-10-16T17:33:00.000+08:00
1697448840,,,,,,2023-10-16T17:34:00.000+08:00
1697448900,81.82,81.82,81.82,81.82,4,2023-10-16T17:35:00.000+08:00
1697448960,81.82,81.82,81.82,81.82,289,2023-10-16T17:36:00.000+08:00
1697449020,,,,,,2023-10-16T17:37:00.000+08:00
1697449080,,,,,,2023-10-16T17:38:00.000+08:00
