1697442840,,,,,,2023-10-16T15:54:00.000+08:00
1697442900,29.19,29.19,29.19,29.19,0,2023-10-16T15:55:00.000+08:00
1697442960,29.17,29.17,29.17,29.17,531,2023-10-16T15:56:00.000+08:00
1697443020,,,,,,2023-10-16T15:57:00.000+08:00
1697443080,,,,,,2023-10-16T15:58:00.000+08:00
1697443140,,,,,,2023-10-16T15:59:00.000+08:00
1697443200,,,,,,2023-10-16T16:00:00.000+08:00
1697443260,29.18,29.18,29.17,29.17,1407,2023-10-16T16:01:00.000+08:00
1697443320,29.19,29.19,29.19,29.19,4,2023-10-16T16:02:00.000+08:00
1697443380,,,,,,2023-10-16T16:03:00.000+08:00
1697443440,29.18,29.18,29.18,29.18,45,2023-10-16T16:04:00.000+08:00
1697443500,,,,,,2023-10-16T16:05:00.000+08:00
1697443560,29.17,29.17,29.17,29.17,486,2023-10-16T16:06:00.000+08:00
1697443620,29.18,29.18,29.18,29.18,1,2023-10-16T16:07:00.000+08:00
1697443680,29.18,29.18,29.18,29.18,3,2023-10-16T16:08:00.000+08:00
1697443740,,,,,,2023-10-16T16:09:00.000+08:00
1697443800,29.17,29.17,29.17,29.17,3,2023-10-16T16:10:00.000+08:00
1697443860,29.17,29.17,29.16,29.16,498,2023-10-16T16:11:00.000+08:00
1697443920,29.17,29.17,29.17,29.17,6,2023-10-16T16:12:00.000+08:00
1697443980,29.17,29.17,29.17,29.17,2,2023-10-16T16:13:00.000+08:00
1697444040,29.17,29.17,29.17,29.17,1,2023-10-16T16:14:00.000+08:00
1697444100,,,,,,2023-10-16T16:15:00.000+08:00
1697444160,29.15,29.15,29.15,29.15,516,2023-10-16T16:16:00.000+08:00
1697444220,29.17,29.17,29.15,29.15,452,2023-10-16T16:17:00.000+08:00
1697444280,29.17,29.17,29.17,29.17,1,2023-10-16T16:18:00.000+08:00
1697444340,,,,,,2023-10-16T16:19:00.000+08:00
1697444400,29.16,29.18,29.16,29.18,4010,2023-10-16T16:20:00.000+08:00
1697444460,,,,,,2023-10-16T16:21:00.000+08:00
1697444520,29.16,29.16,29.16,29.16,274,2023-10-16T16:22:00.000+08:00
1697444580,29.18,29.19,29.18,29.19,761,2023-10-16T16:23:00.000+08:00
1697444640,29.19,29.19,29.19,29.19,3,2023-10-16T16:24:00.000+08:00
1697444700,,,,,,2023-10-16T16:25:00.000+08:00
1697444760,29.18,29.18,29.18,29.18,7,2023-10-16T16:26:00.000+08:00
1697444820,29.2,29.2,29.2,29.2,0,2023-10-16T16:27:00.000+08:00
1697444880,,,,,,2023-10-16T16:28:00.000+08:00
1697444940,29.21,29.21,29.21,29.21,14486,2023-10-16T16:29:00.000+08:00
1697445000,,,,,,2023-10-16T16:30:00.000+08:00
1697445060,,,,,,2023-10-16T16:31:00.000+08:00
1697445120,29.22,29.22,29.22,29.22,1,2023-10-16T16:32:00.000+08:00
1697445180,,,,,,2023-10-16T16:33:00.000+08:00
1697445240,,,,,,2023-10-16T16:34:00.000+08:00
1697445300,,,,,,2023-10-16T16:35:00.000+08:00
1697445360,29.2178,29.2178,29.2178,29.2178,153,2023-10-16T16:36:00.000+08:00
1697445420,,,,,,2023-10-16T16:37:00.000+08:00
1697445480,,,,,,2023-10-16T16:38:00.000+08:00
1697445540,,,,,,2023-10-16T16:39:00.000+08:00
1697445600,,,,,,2023-10-16T16:40:00.000+08:00
1697445660,,,,,,2023-10-16T16:41:00.000+08:00
1697445720,,,,,,2023-10-16T16:42:00.000+08:00
1697445780,,,,,,2023-10-16T16:43:00.000+08:00
1697445840,,,,,,2023-10-16T16:44:00.000+08:00
1697445900,,,,,,2023-10-16T16:45:00.000+08:00
1697445960,,,,,,2023-10-16T16:46:00.000+08:00
1697446020,,,,,,2023-10-16T16:47:00.000+08:00
