1699618440,,,,,,2023-11-10T20:14:00.000+08:00
1699618500,,,,,,2023-11-10T20:15:00.000+08:00
1699618560,29.37,29.37,29.37,29.37,0,2023-11-10T20:16:00.000+08:00
1699618620,,,,,,2023-11-10T20:17:00.000+08:00
1699618680,,,,,,2023-11-10T20:18:00.000+08:00
1699618740,,,,,,2023-11-10T20:19:00.000+08:00
1699618800,,,,,,2023-11-10T20:20:00.000+08:00
1699618860,,,,,,2023-11-10T20:21:00.000+08:00
1699618920,,,,,,2023-11-10T20:22:00.000+08:00
1699618980,,,,,,2023-11-10T20:23:00.000+08:00
1699619040,29.37,29.37,29.37,29.37,2,2023-11-10T20:24:00.000+08:00
1699619100,,,,,,2023-11-10T20:25:00.000+08:00
1699619160,,,,,,2023-11-10T20:26:00.000+08:00
1699619220,,,,,,2023-11-10T20:27:00.000+08:00
1699619280,29.37,29.37,29.37,29.37,799,2023-11-10T20:28:00.000+08:00
1699619340,29.37,29.37,29.37,29.37,2197,2023-11-10T20:29:00.000+08:00
1699619400,29.39,29.39,29.39,29.39,9,2023-11-10T20:30:00.000+08:00
1699619460,,,,,,2023-11-10T20:31:00.000+08:00
1699619520,29.39,29.39,29.39,29.39,68,2023-11-10T20:32:00.000+08:00
1699619580,,,,,,2023-11-10T20:33:00.000+08:00
1699619640,29.3822,29.3822,29.3822,29.3822,110,2023-11-10T20:34:00.000+08:00
1699619700,,,,,,2023-11-10T20:35:00.000+08:00
1699619760,,,,,,2023-11-10T20:36:00.000+08:00
1699619820,,,,,,2023-11-10T20:37:00.000+08:00
1699619880,,,,,,2023-11-10T20:38:00.000+08:00
1699619940,,,,,,2023-11-10T20:39:00.000+08:00
1699620000,,,,,,2023-11-10T20:40:00.000+08:00
1699620060,,,,,,2023-11-10T20:41:00.000+08:00
1699620120,,,,,,2023-11-10T20:42:00.000+08:00
1699620180,,,,,,2023-11-10T20:43:00.000+08:00
1699620240,,,,,,2023-11-10T20:44:00.000+08:00
1699620300,,,,,,2023-11-10T20:45:00.000+08:00
1699620360,,,,,,2023-11-10T20:46:00.000+08:00
1699620420,,,,,,2023-11-10T20:47:00.000+08:00
1699620480,,,,,,2023-11-10T20:48:00.000+08:00
1699620540,,,,,,2023-11-10T20:49:00.000+08:00
1699620600,29.41,29.41,29.41,29.41,2797,2023-11-10T20:50:00.000+08:00
1699620660,,,,,,2023-11-10T20:51:00.000+08:00
1699620720,,,,,,2023-11-10T20:52:00.000+08:00
1699620780,,,,,,2023-11-10T20:53:00.000+08:00
1699620840,,,,,,2023-11-10T20:54:00.000+08:00
1699620900,,,,,,2023-11-10T20:55:00.000+08:00
1699620960,29.4,29.4,29.4,29.4,8,2023-11-10T20:56:00.000+08:00
1699621020,,,,,,2023-11-10T20:57:00.000+08:00
1699621080,,,,,,2023-11-10T20:58:00.000+08:00
1699621140,,,,,,2023-11-10T20:59:00.000+08:00
1699621200,,,,,,2023-11-10T21:00:00.000+08:00
1699621260,,,,,,2023-11-10T21:01:00.000+08:00
1699621320,29.37,29.37,29.37,29.37,0,2023-11-10T21:02:00.000+08:00
1699621380,29.39,29.39,29.39,29.39,15,2023-11-10T21:03:00.000+08:00
1699621440,,,,,,2023-11-10T21:04:00.000+08:00
1699621500,,,,,,2023-11-10T21:05:00.000+08:00
1699621560,,,,,,2023-11-10T21:06:00.000+08:00
1699621620,,,,,,2023-11-10T21:07:00.000+08:00
1699621680,,,,,,2023-11-10T21:08:00.000+08:00
1699621740,,,,,,2023-11-10T21:09:00.000+08:00
1699621800,29.41,29.41,29.41,29.41,100,2023-11-10T21:10:00.000+08:00
1699621860,,,,,,2023-11-10T21:11:00.000+08:00
1699621920,,,,,,2023-11-10T21:12:00.000+08:00
1699621980,,,,,,2023-11-10T21:13:00.000+08:00
1699622040,,,,,,2023-11-10T21:14:00.000+08:00
1699622100,29.41,29.41,29.41,29.41,0,2023-11-10T21:15:00.000+08:00
1699622160,,,,,,2023-11-10T21:16:00.000+08:00
1699622220,,,,,,2023-11-10T21:17:00.000+08:00
1699622280,,,,,,2023-11-10T21:18:00.000+08:00
1699622340,,,,,,2023-11-10T21:19:00.000+08:00
1699622400,,,,,,2023-11-10T21:20:00.000+08:00
1699622460,,,,,,2023-11-10T21:21:00.000+08:00
1699622520,,,,,,2023-11-10T21:22:00.000+08:00
1699622580,,,,,,2023-11-10T21:23:00.000+08:00
1699622640,29.41,29.41,29.41,29.41,218,2023-11-10T21:24:00.000+08:00
1699622700,,,,,,2023-11-10T21:25:00.000+08:00
1699622760,,,,,,2023-11-10T21:26:00.000+08:00
1699622820,,,,,,2023-11-10T21:27:00.000+08:00
1699622880,,,,,,2023-11-10T21:28:00.000+08:00
1699622940,,,,,,2023-11-10T21:29:00.000+08:00
1699623000,,,,,,2023-11-10T21:30:00.000+08:00
1699623060,,,,,,2023-11-10T21:31:00.000+08:00
1699623120,29.4,29.4,29.4,29.4,0,2023-11-10T21:32:00.000+08:00
1699623180,29.42,29.42,29.42,29.42,100,2023-11-10T21:33:00.000+08:00
1699623240,,,,,,2023-11-10T21:34:00.000+08:00
1699623300,,,,,,2023-11-10T21:35:00.000+08:00
1699623360,,,,,,2023-11-10T21:36:00.000+08:00
1699623420,,,,,,2023-11-10T21:37:00.000+08:00
1699623480,29.43,29.43,29.43,29.43,17,2023-11-10T21:38:00.000+08:00
1699623540,,,,,,2023-11-10T21:39:00.000+08:00
1699623600,29.41,29.41,29.41,29.41,1,2023-11-10T21:40:00.000+08:00
1699623660,29.42,29.42,29.42,29.42,137,2023-11-10T21:41:00.000+08:00
