1700835660,,,,,,2023-11-24T22:21:00.000+08:00
1700835720,,,,,,2023-11-24T22:22:00.000+08:00
1700835780,,,,,,2023-11-24T22:23:00.000+08:00
1700835840,,,,,,2023-11-24T22:24:00.000+08:00
1700835900,,,,,,2023-11-24T22:25:00.000+08:00
1700835960,,,,,,2023-11-24T22:26:00.000+08:00
1700836020,,,,,,2023-11-24T22:27:00.000+08:00
1700836080,,,,,,2023-11-24T22:28:00.000+08:00
1700836140,,,,,,2023-11-24T22:29:00.000+08:00
1700836200,,,,,,2023-11-24T22:30:00.000+08:00
1700836260,,,,,,2023-11-24T22:31:00.000+08:00
1700836320,86.14,86.14,86.14,86.14,33,2023-11-24T22:32:00.000+08:00
1700836380,,,,,,2023-11-24T22:33:00.000+08:00
1700836440,,,,,,2023-11-24T22:34:00.000+08:00
1700836500,,,,,,2023-11-24T22:35:00.000+08:00
1700836560,86.11,86.11,86.1,86.1,2418,2023-11-24T22:36:00.000+08:00
1700836620,,,,,,2023-11-24T22:37:00.000+08:00
1700836680,86.09,86.09,86.09,86.09,1008,2023-11-24T22:38:00.000+08:00
1700836740,,,,,,2023-11-24T22:39:00.000+08:00
1700836800,86.1,86.1,86.1,86.1,315,2023-11-24T22:40:00.000+08:00
1700836860,,,,,,2023-11-24T22:41:00.000+08:00
1700836920,86.11,86.11,86.11,86.11,0,2023-11-24T22:42:00.000+08:00
1700836980,86.11,86.12,86.11,86.12,92469,2023-11-24T22:43:00.000+08:00
1700837040,,,,,,2023-11-24T22:44:00.000+08:00
1700837100,,,,,,2023-11-24T22:45:00.000+08:00
1700837160,86.09,86.09,86.09,86.09,468,2023-11-24T22:46:00.000+08:00
1700837220,86.06,86.06,86.06,86.06,1422,2023-11-24T22:47:00.000+08:00
1700837280,86.07,86.11,86.07,86.11,876,2023-11-24T22:48:00.000+08:00
1700837340,,,,,,2023-11-24T22:49:00.000+08:00
1700837400,86.11,86.11,86.09,86.09,64,2023-11-24T22:50:00.000+08:00
1700837460,86.13,86.13,86.13,86.13,200,2023-11-24T22:51:00.000+08:00
1700837520,86.13,86.13,86.13,86.13,974,2023-11-24T22:52:00.000+08:00
1700837580,86.14,86.14,86.13,86.13,2348,2023-11-24T22:53:00.000+08:00
1700837640,,,,,,2023-11-24T22:54:00.000+08:00
1700837700,86.1322,86.1322,86.1322,86.1322,158,2023-11-24T22:55:00.000+08:00
1700837760,86.16,86.16,86.16,86.16,200,2023-11-24T22:56:00.000+08:00
1700837820,86.17,86.17,86.17,86.17,126,2023-11-24T22:57:00.000+08:00
1700837880,86.18,86.18,86.18,86.18,200,2023-11-24T22:58:00.000+08:00
1700837940,86.17,86.17,86.17,86.17,1174,2023-11-24T22:59:00.000+08:00
1700838000,86.2,86.22,86.2,86.22,3150,2023-11-24T23:00:00.000+08:00
1700838060,,,,,,2023-11-24T23:01:00.000+08:00
1700838120,86.22,86.22,86.22,86.22,19,2023-11-24T23:02:00.000+08:00
1700838180,86.23,86.23,86.23,86.23,2,2023-11-24T23:03:00.000+08:00
1700838240,,,,,,2023-11-24T23:04:00.000+08:00
1700838300,,,,,,2023-11-24T23:05:00.000+08:00
1700838360,,,,,,2023-11-24T23:06:00.000+08:00
1700838420,86.23,86.23,86.22,86.22,4123,2023-11-24T23:07:00.000+08:00
1700838480,86.21,86.21,86.2,86.2,4696,2023-11-24T23:08:00.000+08:00
1700838540,,,,,,2023-11-24T23:09:00.000+08:00
1700838600,,,,,,2023-11-24T23:10:00.000+08:00
1700838660,,,,,,2023-11-24T23:11:00.000+08:00
1700838720,,,,,,2023-11-24T23:12:00.000+08:00
1700838780,86.21,86.21,86.21,86.21,0,2023-11-24T23:13:00.000+08:00
1700838840,86.17,86.17,86.17,86.17,1,2023-11-24T23:14:00.000+08:00
1700838900,86.167,86.167,86.167,86.167,54275,2023-11-24T23:15:00.000+08:00
1700838960,,,,,,2023-11-24T23:16:00.000+08:00
1700839020,86.163,86.163,86.16,86.16,1308,2023-11-24T23:17:00.000+08:00
1700839080,86.16,86.16,86.16,86.16,510,2023-11-24T23:18:00.000+08:00
1700839140,86.17,86.17,86.17,86.17,202,2023-11-24T23:19:00.000+08:00
1700839200,86.2,86.2,86.2,86.2,3,2023-11-24T23:20:00.000+08:00
1700839260,86.19,86.19,86.19,86.19,1092,2023-11-24T23:21:00.000+08:00
1700839320,86.19,86.19,86.17,86.17,1327,2023-11-24T23:22:00.000+08:00
